dataset_name,source_site,topic,place_name,osm_type,osm_id,name,access,operator,surface,playground_type,lat,lon,tag_count,tags_json
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362047446,,,,,,39.9442534,-75.0939056,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362297541,,,,,,39.9500367,-75.0881549,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362297549,,,,,,39.9502557,-75.0879976,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362331865,,,,,,39.9218108,-75.122149,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362332784,,,,,,39.9188058,-75.1142806,2,"{""leisure"": ""playground"", ""sport"": ""basketball""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362455430,,,,,,39.9241648,-75.113649,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362668765,,,,,,39.947148,-75.120395,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362816200,,,,,,39.935873,-75.1198741,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362817065,,,,,,39.9356452,-75.1189289,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362873294,,,,,,39.9412949,-75.1096503,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362874667,,,,,,39.9410494,-75.1098827,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,363856173,,,,,,39.9486982,-75.0783684,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,363860067,,,,,,39.9283575,-75.1086796,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,363955436,,,,,,39.9351863,-75.1146908,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,363963823,,,,,,39.9332896,-75.1050916,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,363987451,,,,,,39.9604863,-75.0825373,2,"{""barrier"": ""fence"", ""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,363994160,,,,,,39.9584572,-75.0887934,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364013505,,,,,,39.9539177,-75.0922547,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364013628,,,,,,39.953665,-75.0921024,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364016183,,,,,,39.9528932,-75.0937267,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364016184,,,,,,39.9530623,-75.0940278,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364761941,,,,,,39.9406578,-75.1258055,2,"{""leisure"": ""playground"", ""sport"": ""basketball""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364761942,,,,,,39.9419205,-75.125594,2,"{""leisure"": ""playground"", ""sport"": ""basketball""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364761944,,,,,,39.9412959,-75.1257117,2,"{""leisure"": ""playground"", ""sport"": ""basketball""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364762145,,,,,,39.9400244,-75.1258943,2,"{""leisure"": ""playground"", ""sport"": ""basketball""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,364764004,,,,,,39.9393337,-75.1232666,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365005211,,,,,,39.9331409,-75.1210928,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365025011,,,,,,39.9238681,-75.1121823,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365031371,,,,,,39.9206472,-75.1070911,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365034123,,,,,,39.9205706,-75.111992,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365105470,,,,,,39.9160198,-75.1145829,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365107671,,,,,,39.9150382,-75.1121321,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365111352,,,,,,39.9104596,-75.1132941,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365156529,,,,,,39.9525278,-75.1116283,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365159041,,,,,,39.9478948,-75.1135667,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365167915,,,,,,39.9525638,-75.1207457,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365363218,,,,,,39.9491157,-75.1084949,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365387700,,,,,,39.9486553,-75.1038028,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365387701,,,,,,39.9488904,-75.1036373,2,"{""barrier"": ""fence"", ""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365980810,,,,,,39.9374005,-75.1011697,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365981003,,,,,,39.9374507,-75.1003172,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,365981204,,,,,,39.9377659,-75.0989788,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,392526246,,,,,,39.9489475,-75.0801671,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,406177700,,,,,,34.2560659,-80.6028294,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,540063362,,,,,splash_pad,39.9390151,-75.1233197,3,"{""leisure"": ""playground"", ""natural"": ""water"", ""playground"": ""splash_pad""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,540065267,,,,,splash_pad,39.9499502,-75.0878151,3,"{""leisure"": ""playground"", ""natural"": ""water"", ""playground"": ""splash_pad""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,540068152,,,,,,39.9431021,-75.0807677,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,563061505,,,,,,39.9542223,-75.1029711,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,565142666,Chellaston Street Playground,,,,,-34.060508,150.7010041,2,"{""leisure"": ""playground"", ""name"": ""Chellaston Street Playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,576393378,,,,,,39.9540868,-75.1288335,2,"{""barrier"": ""fence"", ""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,592812919,,,,,,39.9392647,-75.1200411,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,592812946,,,,,,39.9487396,-75.1145806,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,593200215,,,,,,39.9519343,-75.1210082,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,594252101,,,,,,39.9161893,-75.1114598,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,594252102,,,,,,39.9161979,-75.1111726,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,608398163,,,,,,39.9507639,-75.117065,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,608398164,,,,,,39.9509815,-75.1173046,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,608398173,,,,,,39.9502482,-75.1259905,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,617174519,,,,,,39.9224878,-75.0961324,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,617174539,,,,,,39.9279249,-75.1045978,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,646939759,,,,,,34.2465197,-80.6119523,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,646939760,,,,,,34.2463998,-80.6120268,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,646939768,,,,,,34.247957,-80.6026102,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,646939777,,,,,,34.2556753,-80.6138744,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,649319403,Picadily Castle,,,,,39.1226313,-75.5353734,2,"{""leisure"": ""playground"", ""name"": ""Picadily Castle""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,655224102,,,,,,42.5541006,-81.9709086,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,662451374,,,,,,34.2373059,-80.6048663,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,665369112,Chick-fil-A Playplace,,,,,39.102589,-75.5429576,2,"{""leisure"": ""playground"", ""name"": ""Chick-fil-A Playplace""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,684425752,,,,,,33.5938497,-92.8186835,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,684426160,,,,,,33.5724395,-92.8214368,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,729719588,,,,,,39.1112113,-75.543788,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,964859508,,,,,,39.9302099,-75.1247885,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,964859509,,,,,,39.930284,-75.1250983,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,998487102,,,,,,34.256495,-80.6278879,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1009328762,,,,,,39.9518791,-75.105192,3,"{""barrier"": ""fence"", ""leisure"": ""playground"", ""source"": ""Bing""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1018838871,,,,,,34.2533675,-80.6063059,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1053184935,,,,,,39.9534459,-75.092873,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1153598838,,,,,,39.6344457,-84.6427533,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1153599390,,,,,,39.6343203,-84.6436373,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1185040768,,,,,,41.7546944,-84.7560582,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1186241625,,,,,,34.2749422,-80.6040338,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1225461525,,,,,,34.2478507,-80.6231302,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1266218664,,,,,,39.9229869,-75.0968071,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1464439956,,,,,,36.0551308,-88.1189297,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1464448602,,,,,,36.0710469,-88.1114661,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1464450080,,,,,,36.0608491,-88.0961367,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,1478666256,,,,,,33.581613,-92.8281192,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,node,2669521376,,,,,,-32.9124937,151.7479001,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800578,,,,,,43.647302,-79.5215886,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800579,,,,,,43.6472172,-79.5215343,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800580,,,,,,43.6472178,-79.5216587,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800581,,,,,,43.6473214,-79.521705,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800582,,,,,,43.6473732,-79.5214981,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800583,,,,,,43.6471738,-79.5214468,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800584,,,,,,43.6471634,-79.5217158,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130800585,,,,,,43.6473596,-79.5218582,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,130805202,,,,,,43.6508282,-79.5523584,2,"{""leisure"": ""playground"", ""source"": ""Bing""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,170053041,,,,,,43.6384136,-79.5450217,2,"{""leisure"": ""playground"", ""source"": ""Bing""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,216296814,,yes,,,,43.6544534,-79.5647345,3,"{""access"": ""yes"", ""leisure"": ""playground"", ""source"": ""Bing""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,224816819,,yes,,,,43.6499225,-79.5612783,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,224816820,,yes,,,,43.6498101,-79.5609898,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,291963191,,,,,,43.6442155,-79.5470823,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,291963193,,,,,,43.644589,-79.5457227,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,291963241,,private,,,,43.6453024,-79.5470726,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,299598843,,private,,,,43.6428844,-79.5597073,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,299598844,,private,,,,43.6422263,-79.5597972,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,304593027,,private,,,,43.650736,-79.563924,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,359213469,,private,,,,43.6525872,-79.5651206,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,391772861,,,,,,43.6409498,-79.5507902,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,682708671,,,,,,43.6340118,-79.5448823,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,683720226,,,,,,43.6462882,-79.5568805,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,683720228,,,,,,43.6461274,-79.5568413,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,683720229,,,,,,43.6460255,-79.5566985,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,683730459,,,,,,43.6506939,-79.5524566,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,683730461,,,,,spash_pad,43.6510784,-79.5524613,2,"{""leisure"": ""playground"", ""playground"": ""spash_pad""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,685512880,,yes,,woodchips,,43.6420938,-79.5570861,3,"{""access"": ""yes"", ""leisure"": ""playground"", ""surface"": ""woodchips""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,685708227,,yes,,,,43.642189,-79.5572966,3,"{""access"": ""yes"", ""leisure"": ""playground"", ""playground:sandpit"": ""yes""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,685748430,,,,,,43.6408735,-79.5509986,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,747137692,,private,,,,43.6406947,-79.5593124,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,959568967,,,,,,43.6451919,-79.5453806,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,971159079,,private,,,,43.6501752,-79.5444837,2,"{""access"": ""private"", ""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,1017532224,,,,,,-43.5389476,172.5159101,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,way,1466362607,,,,,,-43.5380077,172.5071887,1,"{""leisure"": ""playground""}"
islington_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Islington,Islington,relation,9515722,,yes,,,splash_pad,43.641985,-79.5572511,4,"{""access"": ""yes"", ""leisure"": ""playground"", ""playground"": ""splash_pad"", ""type"": ""multipolygon""}"
